"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","20","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","34","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","30","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","20","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","19","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","22","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","22","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","22","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","12","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","18","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","16","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","4","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","20","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","35","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","12","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","10","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","36","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","12","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Unadjusted","Units","300","units","0","v732341","3.3.3.1","24","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","13","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","46","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","18","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","35","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","27","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","7","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","10","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","11","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","10","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","22","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","32","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","13","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","26","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","37","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","50","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","56","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","58","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","21","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","25","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","8","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","12","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","0","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","26","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","11","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","20","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","14","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","15","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","11","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","46","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","43","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","12","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing completions","Row","Unadjusted","Units","300","units","0","v732352","3.3.5.1","31","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","152","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","102","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","48","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","95","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","63","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","175","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","44","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","15","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","32","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","20","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","41","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","33","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","61","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","19","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","22","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","43","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","29","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","17","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","7","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","27","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","27","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","32","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","8","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","12","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","10","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","12","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","57","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","17","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","23","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","7","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","16","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732363","3.3.6.1","57","","","","0"


