"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","96","","","","0"
"2018-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","100","","","","0"
"2018-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","89","","","","0"
"2019-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","30","","","","0"
"2019-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","70","","","","0"
"2019-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","124","","","","0"
"2019-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","86","","","","0"
"2020-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","87","","","","0"
"2020-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","72","","","","0"
"2020-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","103","","","","0"
"2020-10","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","124","","","","0"
"2021-01","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","113","","","","0"
"2021-04","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","63","","","","0"
"2021-07","Nova Scotia","2016A000212","Housing starts","Semi-detached","Unadjusted","Units","300","units","0","v730457","5.1.3.1","109","","","","0"
