"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","20","","","","0"
"2021-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","52","","","","0"
"2022-01","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","100","","","","0"
"2022-04","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","107","","","","0"
"2022-07","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","189","","","","0"
"2022-10","New Brunswick","2016A000213","Housing completions","Row","Unadjusted","Units","300","units","0","v732356","6.3.5.1","52","","","","0"
"2015-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","102","","","","0"
"2015-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","60","","","","0"
"2015-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","137","","","","0"
"2015-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","69","","","","0"
"2016-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","183","","","","0"
"2016-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","532","","","","0"
"2016-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","205","","","","0"
"2016-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","150","","","","0"
"2017-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","18","","","","0"
"2017-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","48","","","","0"
"2017-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","60","","","","0"
"2017-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","108","","","","0"
"2018-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","35","","","","0"
"2018-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","207","","","","0"
"2018-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","233","","","","0"
"2018-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","383","","","","0"
"2019-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","94","","","","0"
"2019-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","95","","","","0"
"2019-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","192","","","","0"
"2019-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","292","","","","0"
"2020-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","164","","","","0"
"2020-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","501","","","","0"
"2020-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","162","","","","0"
"2020-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","329","","","","0"
"2021-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","192","","","","0"
"2021-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","196","","","","0"
"2021-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","324","","","","0"
"2021-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","91","","","","0"
"2022-01","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","531","","","","0"
"2022-04","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","627","","","","0"
"2022-07","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","513","","","","0"
"2022-10","New Brunswick","2016A000213","Housing completions","Apartment and other unit type","Unadjusted","Units","300","units","0","v732367","6.3.6.1","714","","","","0"


